Source	Title	Content	Section	URL	Date
Expansión	¿ abrir banco 1 octubre ? decir calendario CNBV 	1 octubre , Claudia Sheinbaum tomar posesión primero presidenta México , implicar suceso trascendencia nacional , mayoría empleado descansar . 	Economia	https://expansion.mx/economia/2024/09/25/abren-bancos-1-octubre-2024-calendario-cnbv	25/09/2024
Expansión	Mercado Pago hacer oficial : presentar solicitud ser banco digital 	cuenta digital buscar aprobación licencia bancario Comisión Nacional Bancaria Valores ofrecer servicio banca múltiple . 	Economia	https://expansion.mx/economia/2024/09/25/mercado-pago-banco-mexico-permiso-cnbv	25/09/2024
Expansión	Banxico sólo tener espacio hacer recorte 25 punto 	analista considerar banco central deber tener cautela bajar tasa periodo volatilidad descartar hacer recorte 50 punto hacer Reserva Federal . 	Economia	https://expansion.mx/economia/2024/09/25/por-que-banxico-no-puede-hacer-recortes-50-puntos-tasa	25/09/2024
Expansión	OCDE ajustar baja previsión PIB México 	acuerdo organismo , economía mexicano crecer 1.4% año , 0.8% menos previsión anterior . 	Economia	https://expansion.mx/economia/2024/09/25/ocde-crecimiento-pib-mexico-2024-1-4	25/09/2024
Expansión	BBVA mantener confianza México transición presidencial 	país seguir ser atractivo largo plazo gracias estructura costo apalancamiento comparación Estados Unidos , decir Onur Genç , consejero delegado BBVA . 	Economia	https://expansion.mx/economia/2024/09/25/bbva-mantiene-su-confianza-en-mexico-ante-la-transicion-presidencial	25/09/2024
Expansión	China recortar tasa interés impulsar economía 	interés préstamo año concedido institución financiero reducir 2.3 2% , informar banco central . 	Economia	https://expansion.mx/economia/2024/09/25/china-recorta-otra-tasa-de-interes-para-impulsar-la-economia	25/09/2024
Expansión	austeridad selectivo predominar gobierno AMLO 	más recorte gasto oneroso generar ahorro , gasto público llegar nivel récord , obedecer prioridad obligación gobierno cargo Andrés Manuel López Obrador . 	Economia	https://expansion.mx/economia/2024/09/25/austeridad-gobierno-amlo	25/09/2024
Expansión	ser juegos gratis PlayStation Plus octubre 2024 	Sony presentar catálogo videojuego llegar suscripción partir estar disponible . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/juegos-gratis-ps-plus-octubre-2024	26/09/2024
Expansión	Caso FTX : rol Caroline Ellison fraude pasar 2 año presar 	exdirectora Alameda Research , fondo cobertura personal Bankman-Fried , también deber pagar multa 11.000 mdd . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/caso-ftx-caroline-ellison-fraude	25/09/2024
Expansión	Altán Redes confiar gobierno Sheinbaum robustecer conectividad 	Carlos Lerma , CEO Altán , decir estar “ positivo venir próximo año ” conectividad , debido provisión internet ser eje principal Claudia Sheinbaum . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/altan-redes-confia-sheinbaum-robustecera-conectividad	25/09/2024
Expansión	Mira Murati , CTO OpenAI , dejar empresa 	2024 haber ser año complicado startup Inteligencia Artificial , ejecutivo fundador haber renunciar . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/mira-murati-cto-de-openai-deja-la-empresa	25/09/2024
Expansión	Telmex suspender Sebog servicio resguardo información impago 	Triara , división Centros Datos Telmex , suspender servicio resguardo información Gobernación impago 63.7 millón pesos . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/telmex-corta-servicio-segob	25/09/2024
Expansión	"Meta presentar Quest 3S , versión "" económico "" visor realidad mixto "	Meta calificar dispositivo proveedor   “ experiencia increíble precio inigualable ” . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/meta-quest-3s-precio-y-specs	25/09/2024
Expansión	Google demandar Microsoft supuesto monopolio nube 	denuncia ser presentar Comisión Europea , anunciar propio Google . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/google-demanda-microsoft-monopolio-nube	25/09/2024
Expansión	YouTube lanzar nuevo herramienta ayudarte emergencia médico 	través división Health , plataforma videos colaborar institución certificada , Cruz Roja , dar información situación urgencia . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/youtube-health-nueva-herramienta-para-emergencias-medicas	25/09/2024
Expansión	Samsung abrir puerta : así convivir humano brazo mecánico 	comenzar planta producción refrigerador , hoy ser centro más importante Samsung mundo . 	Ciencia	https://expansion.mx/tecnologia/2024/09/25/samsung-abre-sus-puertas-asi-conviven-humanos-y-brazos-mecanicos	25/09/2024
La Jornada	ganar América Campeones Cup 	nar 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a39n1dep?partner=rss	26/09/2024
La Jornada	debajo máscara estar rostro abogado , comerciante tortero 	José Orlando Regalado Alonso ser conocer arena Rey Destroyer . lucha Black Spider Jr , 2 marzo Monterrey , regiomontano fallecer 22 año caída ocasionar severo daño cerebral . 10 día estar internado , luchador Park , Silver Star Latin Lover recaudar fondo ayudar familia , debido haber problema pago atención médico . ser más reciente muerte tener lamentar deporte . no ser cansancio dolor , único poder detener gladiador enmascarado ser lesión fulminante . modo vida estar relacionado riesgo . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a09n1dep?partner=rss	26/09/2024
La Jornada	abuelita lucha libre , emblema aficionado fiel 	espectáculo deportivo interpelar público protagonista lucha libre . lejos ser simple espectador , ahí asistente ser actor reparto . exigir piedad condenar sufrimiento conside-ran merecer . más hinchada entusiasta , aficionado pancracio ser elenco veces estrellas . representar protagonista butaca inolvidable doña Virginia Aguilera , conocido abuelita lucha libre , más medio siglo representar aficionado fiel apasionado . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a11n2dep?partner=rss	26/09/2024
La Jornada	cuadrilátero , aguerrido ritual cautivar público 	medio crecimiento mediático industria entretenimiento , lucha libre mexicano mantener identidad popular cercanía afición , integrado profesionistas , trabajador , niño incluso extranjero complementar escenario espectáculo mezclar deporte , drama cultura . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a11n1dep?partner=rss	26/09/2024
La Jornada	combate tradicional , acto resistencia espectacularidad wrestling estadunidense 	década años 50 60 lucha libre mexicano ser célebre combate ras lona , uso llave máscara multicolor convertir patrimonio cultural . 80 , influencia wrestling estadunidense , caracterizado espectacularidad uso múltiple objeto – mesa fuego , silla escalera – , impactar forma aficionado concebir deporte . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a12n1dep?partner=rss	26/09/2024
La Jornada	Beneficios social seguro médico , deuda pendiente 	haber frase lucha libre revelar realidad desafortunado gladiador : “ saber ir subir , no va-mos bajar ” . halo peligro acompañar dentro cuadrilátero , casi haber sufrir lesión alto grado incluso no haber volver despertar caer lona ; pese riesgo , mayo-ría trabajar seguro médico , sólo confianza salir ileso , mejor aún , vivo . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a10n1dep?partner=rss	26/09/2024
La Jornada	ser longevo cuadrilátero requerir mentalidad fuerza : Felino 	longevidad poder ser grande bondad lucha libre , siempre “ cuides tu cuerpo aprenda escuchar él ” , asegurar Felino , 60 año trayectoria cuatro década seguir cautivar aficionado función impresionante llave espectacular acrobacia . 	Deportes	https://www.jornada.com.mx/2024/09/26/deportes/a10n2dep?partner=rss	26/09/2024
La Jornada	Confía sector empresarial remontar pronóstico crecimiento 	Consejo Coordinador Empresarial ( CCE ) confiar economía mexicano superar pronóstico crecimiento apuntar desaceleración . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/025n1eco?partner=rss	26/09/2024
La Jornada	Inflación agroalimentario ir baja , aún haber producto incremento arriba 60% 	primero quincena septiembre tanto inflación general agroalimentaria presentar reducción significativo ; embargo , aún existir producto factor , clima estacionalidad , registrar incremento anual encima 60 ciento anual caso fresa cebolla . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/027n1eco?partner=rss	26/09/2024
La Jornada	2026 , Petróleos Mexicanos requerir 19 mil millón dólares gobierno federal 	Petróleos Mexicanos ( Pemex ) requerir gobierno federal 19 mil millón dólares 2026 cubrir necesidad efectivo , operativo pago deuda , asegurar Roxana Muñoz , vicepresidenta analista senior calificadoro Moody’s . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/028n2eco?partner=rss	26/09/2024
La Jornada	AMLO , México consolidar principal socio EU 	administración presidente Andrés Manuel López Obrador ( AMLO ) , primero vez historia , México convertir consolidar principal socio comercial Estados Unidos , mayor potencia económico mundo . embargo , decir especialista , futuro cercano aún quedar reto importante , ejemplo , definir relación gigante mundial , China , revisión T-MEC , instrumento potenciar relación . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/026n1eco?partner=rss	26/09/2024
La Jornada	orlar Delgado Selley : Balance desafío 	haber llegar final primero administración federal 4t. ser posible hacer balance ponderado funcionamiento economía . balance necesario , además , establecer base plantear desafío enfrentar nuevo administración periodo gobierno , particularmente , primero año . supuesto , primero cuestión ser sexenio AMLO economía mexicano enfrentar crisis derivado covid , afectar país , diferente medida . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/026a1eco?partner=rss	26/09/2024
La Jornada	Gasto bolsillo salud pegar familia 	gasto médico inesperado México poder representar golpe bolsillo ciudadano , alcanzar costo medio nacional 117 mil 766 pesos 2023 , estimar Asociación Mexicana Instituciones Seguros ( AMIS ) . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/027n3eco?partner=rss	26/09/2024
La Jornada	Traspié peso espera recorte tasa BdeM 	peso mexicano debilitar frente dólar miércoles , víspera anuncio política monetario Banco México ( BdeM ) . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/027n2eco?partner=rss	26/09/2024
La Jornada	hacienda extender octubre plazo pago impuesto Pemex 	día concluir gestión presidente Andrés Manuel López Obrador , Secretaría Hacienda Crédito Público ( SHCP ) extender final octubre plazo pago derecho utilidad compartido ( DUC ) deber realizar Petróleos Mexicanos ( Pemex ) correspondiente agosto , finalidad empresa estatal contar liquidez . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/028n1eco?partner=rss	26/09/2024
La Jornada	Sheinbaum reúnir directivo danesa Helax 	presidenta electa , Claudia Sheinbaum , reunir ayer integrante empresa danés Helax , desarrollar proyecto hidrógeno verde inversión 10 mil millón dólares , parte polo bienestar Istmo Tehuantepec . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/027n4eco?partner=rss	26/09/2024
La Jornada	Calica no haber expropiación , aplicar defensa territorio : AMLO 	“ no haber expropiación ” banco material explotar gigante minero Vulcan Materials costa Quintana Roo , aseverar presidente Andrés Manuel López Obrador . 	Economía	https://www.jornada.com.mx/2024/09/26/economia/025n2eco?partner=rss	26/09/2024
La Jornada	promover Inbal literatura independiente 	Centro Creación Literaria Xavier Villaurrutia , sede Coordinación Nacional Literatura Instituto Nacional Bellas Artes Literatural ( Inbal ) , abrir puerta sábado Mercadito Literario Independiente . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a04n2cul?partner=rss	26/09/2024
La Jornada	terror erotismo , eje volumen 2 Narrativa Hispanoamericana 	cuento terror erotismo “ Voraz ” “ acto estelar ” , escritora mexicano Mon M. Silva , aparecer antología Nueva Narrativa Hispanoamericana : Relatos Contemporáneos Volumen 2 , reúnir destacado autor país hispanohablant . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a05n1cul?partner=rss	26/09/2024
La Jornada	Vilma Fuentes : Buenos día , Jacques ( 1936-2024 ) 	Jacques Bellefroid morir mañana 20 septiembre 2024 . escribir frase poco más 24 hora después suceder escándalo indecible . fecha confundir día no cesar girar ruleta hora , repitar infinito , , siempre siempre . muerte , Jacques , vida , amor . no comprendo poder seguir viva estar muerto , menos ser decir . decir Tania ayer inicio tarde asoleado , aquí , hospital Charles Foix , afuera París , estar hospitalizado seguir vivo ya haber ir aquí no saber . ¿ poder encontrarte nuevo infinito inmensidad haber ir ? Búscame , pedir busques . sólo poder encontrar yo laberinto túnel pasaje , muro puerta , señal sentido . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a04a1cul?partner=rss	26/09/2024
La Jornada	exhibir Veracruz obra exiliado español 	triunfo espiga : 85 año exilio español , exposición honrar memoria exiliado español México celebrar valioso legado cultural , presentar Galería Ramón Alva Canal , Xalapa , Veracruz.&#160 ; 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a04n1cul?partner=rss	26/09/2024
La Jornada	inaugurar Museo Vivo Muralismo 	pasado , cambio gobierno vivir “ ruptura ” . “ saber ” , decir presidenta electa , Claudia Sheinbaum , sonrisa . ocasión ser inauguración Museo Vivo Muralismo ( MVM ) , edificio histórico Secretaría Educación Pública ( SEP ) . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a02n1cul?partner=rss	26/09/2024
La Jornada	Francia reconocer obra Graciela Iturbide 	“ Hablo poco francés , entender más Francia ” , asegurar fotógrafa Graciela Iturbide “ parodiar Alfonso Reyes , ser condecorar Orden Artes Letras rango oficial República Francesa , acto cargo embajadora gala Delphine Borione . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a03n2cul?partner=rss	26/09/2024
La Jornada	“ haber luchar mundo diferente ” 	Medallas Bellas Artes 2023 2024 ámbito Arquitectura Patrimonio ser entregar ayer Enrique Ortiz , Sara Topelson , Gabriel Mérigo Salvador Aceves . 	Cultura	https://www.jornada.com.mx/2024/09/26/cultura/a03n1cul?partner=rss	26/09/2024
Expansión	Banxico ejecutar nuevo recorte tasa 10.5% 	banco central hacer segundo recorte consecutivo tasa referencia contexto menor inflación . 	Economia	https://expansion.mx/economia/2024/09/26/banxico-recorta-tasa-de-referencia-segunda-ocasion	26/09/2024
Expansión	Janet Yellen oponer reducir requisito capital banco 	secretaria Tesoro Estados Unidos pedir seguir trabajar sistema financiero ser resistente tiempo turbulencia . 	Economia	https://expansion.mx/economia/2024/09/26/yellen-se-opone-bajar-capital-bancos	26/09/2024
Expansión	Claudia Sheinbaum recibir economía tocado incertidumbre 	paquete 20 reforma presentar AMLO febrero año amenazar limitar crecimiento potencial México . 	Economia	https://expansion.mx/economia/2024/09/26/sheinbaum-recibe-economia-incertidumbre-reformas	26/09/2024
Expansión	Búsqueda segundo empleo disparar entidad ; Morelos encabezar 	México , dentro población subocupado , 328.971 persona estar condición búsqueda trabajo adicional , indicar cifra Inegi segundo trimestre 2024 . 	Economia	https://expansion.mx/economia/2024/09/26/busqueda-segundo-empleo-se-dispara-varias-entidades	26/09/2024
Expansión	Oracle construir centro hyperscalar nuevo León . ¿ ser funcionar ? 	Samuel García , gobernador estado , resaltar proyecto estar enfocado ayudar empresa entidad eficientizar proceso informático . 	Ciencia	https://expansion.mx/tecnologia/2024/09/26/oracle-construira-un-centro-hyperscale-en-nuevo-leon-que-es-y-como-funcionara	26/09/2024
Expansión	OpenAI planear reestructuración ser empresa fin lucro 	cambio representar oportunidad startup conseguir mayor financiación mantener desarrollo producto . 	Ciencia	https://expansion.mx/tecnologia/2024/09/26/openai-planea-reestructuracion-para-ser-una-empresa-con-fines-de-lucro	26/09/2024
Expansión	Meta emparejar OpenAI Google carrera IA 	evento Meta Connect , Mark Zuckerberg presentar innovación sector presentar usuario próximo mes . 	Ciencia	https://expansion.mx/tecnologia/2024/09/26/meta-empareja-a-openai-y-google-en-la-carrera-de-la-ia	26/09/2024
Expansión	inconformidad justicia mexicano , acreedor TV Azteca iniciar proceso 	Secretaría Economía informar disputa internacional México , impago bono tv Azteca , acumular costo 150.000 dólares concepto honorario CIADI . 	Ciencia	https://expansion.mx/tecnologia/2024/09/26/costo-mexico-arbitraje-acreedores-tv-azteca-eu	26/09/2024
Expansión	identidad digital industria financiero : defensa arma 	biometría criptografía reducir riesgo suplantación identidad , también abrir nuevo riesgo no hacer adecuadamente . 	Ciencia	https://expansion.mx/tecnologia/2024/09/26/la-identidad-digital-en-la-industria-financiera-defensa-y-arma	26/09/2024
Expansión	déficit fiscal México crecer 54% agosto superar billón pesos 	Secretaría Hacienda Crédito Público destacar Requerimientos Financieros Sector Público sumar 1109 billón pesos . 	Economia	https://expansion.mx/economia/2024/09/27/deficit-fiscal-mexico-agosto	27/09/2024
Expansión	Gasolinas diésel ir primero mes subsidio 	brindar menor estímulo haber permitir recaudar mayor ingreso secretaría Hacienda ; enero agosto año , haber recaudar 82% más dinero IEPS combustible . 	Economia	https://expansion.mx/economia/2024/09/27/gasolinas-y-diesel-van-por-su-primer-mes-sin-subsidios	27/09/2024
Expansión	Inversiones México mantener , pese débil Estado Derecho : UBS 	banco inversión decir México mantener inversión , aprovechar potencial ofrecer nearshoring . 	Economia	https://expansion.mx/economia/2024/09/27/inversiones-en-mexico-se-mantendran-pese-a-debil-estado-de-derecho-ubs	27/09/2024
Expansión	Yorio dejar cargo subsecretario Hacienda , adelantar Bloomberg News 	funcionario dejar puesto ocupar Secretaría Hacienda Crédito Púbico 2019 . dependencia indicar Expansión no tener información respecto . 	Economia	https://expansion.mx/economia/2024/09/27/el-subsecretario-de-hacienda-dejara-el-cargo-adelanta-bloomberg-news	27/09/2024
Expansión	gasto consumidor EU aumentar agosto ; inflación desacelera 	gasto consumidor seguir apoyar él ganancia salarial aún sólido , pesar mercado laboral haber ralentizar considerablemente . 	Economia	https://expansion.mx/economia/2024/09/27/gasto-consumidores-eu-aumenta-agosto-inflacion-desacelera	27/09/2024
Expansión	México registrar déficit comercial 4.868 mdd agosto 	exportación mexicano caer 1% importación crecer 5.7% , acuerdo Inegi . 	Economia	https://expansion.mx/economia/2024/09/27/balanza-comercial-mexico-agosto-2024-inegi	27/09/2024
Expansión	Banxico mantener prudencia cerrar año tasa 10% 	analista considerar mensaje banco central ser más laxo decisión agosto esperar haber dos recorte más 25 punto base . 	Economia	https://expansion.mx/economia/2024/09/27/banxico-mantendra-prudencia-y-cerrara-el-ano-con-tasa-en-10	27/09/2024
Expansión	WhatsApp dejar funcionar celular partir febrero 2025 	app mensajería actualizar año año , implicar dispositivo quedar obsoleto funcionamiento . 	Ciencia	https://expansion.mx/tecnologia/2024/09/27/whatsapp-ya-no-funcionara-en-estos-celulares-2025	27/09/2024
Expansión	mercado tableta buscar conquistar diseñador , creativo melómano 	Lenovo Huawei presentar nuevo tableta mercado mexicano coincidencia apostar conquistar creativo . 	Ciencia	https://expansion.mx/tecnologia/2024/09/27/tabletas-busca-conquistar-disenadores-creativos-y-melomanos	27/09/2024
Expansión	desarrollo tecnológico requerir colaboración gubernamental : Google 	Royal Hansen , vicepresidente ingeniería Google , revelar compañía haber sostener reunión equipo transición Sheinbaum impulsar digitalización país . 	Ciencia	https://expansion.mx/tecnologia/2024/09/27/el-desarrollo-tecnologico-requiere-de-colaboracion-gubernamental-google	27/09/2024
Expansión	China avanzar regulación identificar contenido hecho IA 	país asiático estar buscar implementar medida más duro obligatorio identificar contenido generado través Inteligencia Artificial . 	Ciencia	https://expansion.mx/tecnologia/2024/09/27/nuevo-reglamento-china-controlar-inteligencia-artificial	27/09/2024
Expansión	medio crisis , industria gaming buscar nuevo modelo negocio 	despido haber marcar año videojuego , especialista apuntar ser nuevo oportunidad diversificar contenido creador independiente . 	Ciencia	https://expansion.mx/tecnologia/2024/09/27/crisis-industria-gaming-busca-nuevo-modelo-negocio	27/09/2024
